transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,total_amount,week,weekday,transaction_hour
166,2023-01-01,12:06:29,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2022-12-26/2023-01-01,Sunday,12
167,2023-01-01,12:07:42,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,2022-12-26/2023-01-01,Sunday,12
168,2023-01-01,12:08:21,1,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,2022-12-26/2023-01-01,Sunday,12
169,2023-01-01,12:08:36,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,2022-12-26/2023-01-01,Sunday,12
170,2023-01-01,12:09:11,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,2022-12-26/2023-01-01,Sunday,12
171,2023-01-01,12:09:12,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,2022-12-26/2023-01-01,Sunday,12
172,2023-01-01,12:13:07,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5,2022-12-26/2023-01-01,Sunday,12
173,2023-01-01,12:14:26,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,2022-12-26/2023-01-01,Sunday,12
174,2023-01-01,12:17:38,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,2022-12-26/2023-01-01,Sunday,12
175,2023-01-01,12:18:07,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,2022-12-26/2023-01-01,Sunday,12
176,2023-01-01,12:18:44,2,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,2022-12-26/2023-01-01,Sunday,12
177,2023-01-01,12:20:16,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,2022-12-26/2023-01-01,Sunday,12
178,2023-01-01,12:23:39,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,2022-12-26/2023-01-01,Sunday,12
179,2023-01-01,12:27:06,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,2022-12-26/2023-01-01,Sunday,12
180,2023-01-01,12:30:46,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,2022-12-26/2023-01-01,Sunday,12
181,2023-01-01,12:30:49,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75,2022-12-26/2023-01-01,Sunday,12
182,2023-01-01,12:33:20,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,2022-12-26/2023-01-01,Sunday,12
183,2023-01-01,12:33:35,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,2022-12-26/2023-01-01,Sunday,12
184,2023-01-01,12:35:53,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,2022-12-26/2023-01-01,Sunday,12
185,2023-01-01,12:36:57,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,2022-12-26/2023-01-01,Sunday,12
186,2023-01-01,12:38:28,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,2022-12-26/2023-01-01,Sunday,12
187,2023-01-01,12:42:26,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,2022-12-26/2023-01-01,Sunday,12
188,2023-01-01,12:44:01,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,2022-12-26/2023-01-01,Sunday,12
189,2023-01-01,12:44:31,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,2022-12-26/2023-01-01,Sunday,12
190,2023-01-01,12:44:32,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2022-12-26/2023-01-01,Sunday,12
191,2023-01-01,12:45:52,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,2022-12-26/2023-01-01,Sunday,12
192,2023-01-01,12:46:22,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,2022-12-26/2023-01-01,Sunday,12
193,2023-01-01,12:46:26,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2022-12-26/2023-01-01,Sunday,12
194,2023-01-01,12:46:55,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,2022-12-26/2023-01-01,Sunday,12
195,2023-01-01,12:46:55,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,2022-12-26/2023-01-01,Sunday,12
196,2023-01-01,12:48:08,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,2022-12-26/2023-01-01,Sunday,12
197,2023-01-01,12:49:48,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,2022-12-26/2023-01-01,Sunday,12
198,2023-01-01,12:50:15,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,2022-12-26/2023-01-01,Sunday,12
199,2023-01-01,12:50:28,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,2022-12-26/2023-01-01,Sunday,12
200,2023-01-01,12:51:21,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,2022-12-26/2023-01-01,Sunday,12
201,2023-01-01,12:51:57,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2022-12-26/2023-01-01,Sunday,12
202,2023-01-01,12:51:57,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,2022-12-26/2023-01-01,Sunday,12
203,2023-01-01,12:52:18,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,2022-12-26/2023-01-01,Sunday,12
204,2023-01-01,12:52:18,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,2022-12-26/2023-01-01,Sunday,12
205,2023-01-01,12:53:11,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,2022-12-26/2023-01-01,Sunday,12
206,2023-01-01,12:53:59,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,2022-12-26/2023-01-01,Sunday,12
207,2023-01-01,12:55:25,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,2022-12-26/2023-01-01,Sunday,12
208,2023-01-01,12:55:27,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,2022-12-26/2023-01-01,Sunday,12
209,2023-01-01,12:55:27,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,2022-12-26/2023-01-01,Sunday,12
210,2023-01-01,12:55:36,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,2022-12-26/2023-01-01,Sunday,12
211,2023-01-01,12:55:53,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,2022-12-26/2023-01-01,Sunday,12
212,2023-01-01,12:56:33,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2022-12-26/2023-01-01,Sunday,12
213,2023-01-01,12:56:59,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,2022-12-26/2023-01-01,Sunday,12
214,2023-01-01,12:58:54,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,2022-12-26/2023-01-01,Sunday,12
215,2023-01-01,12:59:06,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2022-12-26/2023-01-01,Sunday,12
216,2023-01-01,13:00:38,2,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,2022-12-26/2023-01-01,Sunday,13
217,2023-01-01,13:01:33,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,2022-12-26/2023-01-01,Sunday,13
218,2023-01-01,13:02:40,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,2022-12-26/2023-01-01,Sunday,13
219,2023-01-01,13:02:40,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2022-12-26/2023-01-01,Sunday,13
220,2023-01-01,13:02:52,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,2022-12-26/2023-01-01,Sunday,13
221,2023-01-01,13:03:13,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2022-12-26/2023-01-01,Sunday,13
222,2023-01-01,13:04:01,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,2022-12-26/2023-01-01,Sunday,13
223,2023-01-01,13:04:01,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,2022-12-26/2023-01-01,Sunday,13
224,2023-01-01,13:04:22,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,2022-12-26/2023-01-01,Sunday,13
225,2023-01-01,13:04:37,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,2022-12-26/2023-01-01,Sunday,13
226,2023-01-01,13:04:51,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,2022-12-26/2023-01-01,Sunday,13
227,2023-01-01,13:05:56,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2022-12-26/2023-01-01,Sunday,13
228,2023-01-01,13:07:37,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,2022-12-26/2023-01-01,Sunday,13
229,2023-01-01,13:09:03,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,2022-12-26/2023-01-01,Sunday,13
230,2023-01-01,13:12:03,2,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,2022-12-26/2023-01-01,Sunday,13
231,2023-01-01,13:13:09,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,2022-12-26/2023-01-01,Sunday,13
232,2023-01-01,13:17:30,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,2022-12-26/2023-01-01,Sunday,13
233,2023-01-01,13:17:32,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,2022-12-26/2023-01-01,Sunday,13
234,2023-01-01,13:18:34,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,2022-12-26/2023-01-01,Sunday,13
235,2023-01-01,13:19:09,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,2022-12-26/2023-01-01,Sunday,13
236,2023-01-01,13:19:09,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,2022-12-26/2023-01-01,Sunday,13
237,2023-01-01,13:19:36,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2022-12-26/2023-01-01,Sunday,13
238,2023-01-01,13:19:56,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,2022-12-26/2023-01-01,Sunday,13
239,2023-01-01,13:20:51,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,2022-12-26/2023-01-01,Sunday,13
240,2023-01-01,13:21:23,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,2022-12-26/2023-01-01,Sunday,13
241,2023-01-01,13:22:11,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2022-12-26/2023-01-01,Sunday,13
242,2023-01-01,13:22:45,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,2022-12-26/2023-01-01,Sunday,13
243,2023-01-01,13:23:54,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,2022-12-26/2023-01-01,Sunday,13
244,2023-01-01,13:24:29,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,2022-12-26/2023-01-01,Sunday,13
245,2023-01-01,13:30:49,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,2022-12-26/2023-01-01,Sunday,13
246,2023-01-01,13:32:07,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,2022-12-26/2023-01-01,Sunday,13
247,2023-01-01,13:32:34,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,2022-12-26/2023-01-01,Sunday,13
248,2023-01-01,13:34:12,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,2022-12-26/2023-01-01,Sunday,13
249,2023-01-01,13:38:09,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,2022-12-26/2023-01-01,Sunday,13
250,2023-01-01,13:38:11,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2022-12-26/2023-01-01,Sunday,13
251,2023-01-01,13:39:41,1,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,2022-12-26/2023-01-01,Sunday,13
252,2023-01-01,13:40:47,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,2022-12-26/2023-01-01,Sunday,13
253,2023-01-01,13:41:09,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,2022-12-26/2023-01-01,Sunday,13
254,2023-01-01,13:42:10,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,2022-12-26/2023-01-01,Sunday,13
255,2023-01-01,13:42:49,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2022-12-26/2023-01-01,Sunday,13
256,2023-01-01,13:42:58,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2022-12-26/2023-01-01,Sunday,13
257,2023-01-01,13:42:58,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,2022-12-26/2023-01-01,Sunday,13
258,2023-01-01,13:43:18,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,2022-12-26/2023-01-01,Sunday,13
259,2023-01-01,13:43:18,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2022-12-26/2023-01-01,Sunday,13
260,2023-01-01,13:43:41,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,2022-12-26/2023-01-01,Sunday,13
261,2023-01-01,13:44:26,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,2022-12-26/2023-01-01,Sunday,13
262,2023-01-01,13:47:51,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,2022-12-26/2023-01-01,Sunday,13
263,2023-01-01,13:49:03,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,2022-12-26/2023-01-01,Sunday,13
264,2023-01-01,13:50:09,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,2022-12-26/2023-01-01,Sunday,13
265,2023-01-01,13:50:47,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,2022-12-26/2023-01-01,Sunday,13
266,2023-01-01,13:51:56,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,2022-12-26/2023-01-01,Sunday,13
267,2023-01-01,13:53:04,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,2022-12-26/2023-01-01,Sunday,13
268,2023-01-01,13:53:31,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,2022-12-26/2023-01-01,Sunday,13
269,2023-01-01,13:54:18,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,2022-12-26/2023-01-01,Sunday,13
270,2023-01-01,13:55:04,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,2022-12-26/2023-01-01,Sunday,13
271,2023-01-01,13:55:50,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,2022-12-26/2023-01-01,Sunday,13
272,2023-01-01,13:56:15,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,2022-12-26/2023-01-01,Sunday,13
273,2023-01-01,13:56:24,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,2022-12-26/2023-01-01,Sunday,13
274,2023-01-01,13:57:34,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,2022-12-26/2023-01-01,Sunday,13
275,2023-01-01,13:57:34,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2022-12-26/2023-01-01,Sunday,13
276,2023-01-01,13:58:10,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,2022-12-26/2023-01-01,Sunday,13
277,2023-01-01,13:58:11,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,2022-12-26/2023-01-01,Sunday,13
278,2023-01-01,13:59:58,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,2022-12-26/2023-01-01,Sunday,13
279,2023-01-01,14:03:34,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,2022-12-26/2023-01-01,Sunday,14
280,2023-01-01,14:03:34,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2022-12-26/2023-01-01,Sunday,14
281,2023-01-01,14:03:41,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,2022-12-26/2023-01-01,Sunday,14
282,2023-01-01,14:07:12,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,2022-12-26/2023-01-01,Sunday,14
283,2023-01-01,14:07:56,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2022-12-26/2023-01-01,Sunday,14
284,2023-01-01,14:08:03,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,2022-12-26/2023-01-01,Sunday,14
285,2023-01-01,14:08:03,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2022-12-26/2023-01-01,Sunday,14
286,2023-01-01,14:11:14,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,2022-12-26/2023-01-01,Sunday,14
287,2023-01-01,14:13:28,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,2022-12-26/2023-01-01,Sunday,14
288,2023-01-01,14:19:57,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,2022-12-26/2023-01-01,Sunday,14
289,2023-01-01,14:20:06,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,2022-12-26/2023-01-01,Sunday,14
290,2023-01-01,14:20:08,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,2022-12-26/2023-01-01,Sunday,14
291,2023-01-01,14:22:01,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,2022-12-26/2023-01-01,Sunday,14
292,2023-01-01,14:22:38,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,2022-12-26/2023-01-01,Sunday,14
293,2023-01-01,14:23:28,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,2022-12-26/2023-01-01,Sunday,14
294,2023-01-01,14:23:28,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2022-12-26/2023-01-01,Sunday,14
295,2023-01-01,14:24:55,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,2022-12-26/2023-01-01,Sunday,14
296,2023-01-01,14:24:55,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2022-12-26/2023-01-01,Sunday,14
297,2023-01-01,14:25:32,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,2022-12-26/2023-01-01,Sunday,14
298,2023-01-01,14:25:39,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,2022-12-26/2023-01-01,Sunday,14
299,2023-01-01,14:26:36,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2022-12-26/2023-01-01,Sunday,14
300,2023-01-01,14:29:05,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,2022-12-26/2023-01-01,Sunday,14
301,2023-01-01,14:29:50,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,2022-12-26/2023-01-01,Sunday,14
302,2023-01-01,14:29:50,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2022-12-26/2023-01-01,Sunday,14
303,2023-01-01,14:30:51,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,2022-12-26/2023-01-01,Sunday,14
304,2023-01-01,14:30:58,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,2022-12-26/2023-01-01,Sunday,14
305,2023-01-01,14:31:26,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,2022-12-26/2023-01-01,Sunday,14
306,2023-01-01,14:32:20,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,2022-12-26/2023-01-01,Sunday,14
307,2023-01-01,14:32:42,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,2022-12-26/2023-01-01,Sunday,14
308,2023-01-01,14:32:54,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,2022-12-26/2023-01-01,Sunday,14
309,2023-01-01,14:35:47,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,2022-12-26/2023-01-01,Sunday,14
310,2023-01-01,14:36:23,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,2022-12-26/2023-01-01,Sunday,14
311,2023-01-01,14:36:35,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,2022-12-26/2023-01-01,Sunday,14
312,2023-01-01,14:37:48,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,2022-12-26/2023-01-01,Sunday,14
313,2023-01-01,14:39:06,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,2022-12-26/2023-01-01,Sunday,14
314,2023-01-01,14:39:48,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,2022-12-26/2023-01-01,Sunday,14
315,2023-01-01,14:42:39,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,2022-12-26/2023-01-01,Sunday,14
316,2023-01-01,14:43:13,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,2022-12-26/2023-01-01,Sunday,14
317,2023-01-01,14:45:31,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,2022-12-26/2023-01-01,Sunday,14
318,2023-01-01,14:46:09,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,2022-12-26/2023-01-01,Sunday,14
319,2023-01-01,14:47:29,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,2022-12-26/2023-01-01,Sunday,14
320,2023-01-01,14:47:29,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,2022-12-26/2023-01-01,Sunday,14
321,2023-01-01,14:49:49,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,2022-12-26/2023-01-01,Sunday,14
322,2023-01-01,14:51:19,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2022-12-26/2023-01-01,Sunday,14
323,2023-01-01,14:55:34,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,2022-12-26/2023-01-01,Sunday,14
324,2023-01-01,14:58:07,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,2022-12-26/2023-01-01,Sunday,14
325,2023-01-01,14:58:35,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,2022-12-26/2023-01-01,Sunday,14
326,2023-01-01,15:02:04,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,2022-12-26/2023-01-01,Sunday,15
327,2023-01-01,15:02:28,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75,2022-12-26/2023-01-01,Sunday,15
328,2023-01-01,15:06:27,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,2022-12-26/2023-01-01,Sunday,15
329,2023-01-01,15:08:28,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2022-12-26/2023-01-01,Sunday,15
330,2023-01-01,15:09:37,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,2022-12-26/2023-01-01,Sunday,15
331,2023-01-01,15:09:54,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2022-12-26/2023-01-01,Sunday,15
